time,open,high,low,close,VIDYA 55,VIDYA 233,Lower BB,Upper BB,Midline BB,Lower BB2,Upper BB2,Lower BB3,Upper BB3,Trend Line,Short Kalman,Long Kalman,Title (Open),Title (High,Title (Low),Title (Close),PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),ParabolicSAR,Previous Value,MOM-LRC Upper,MOM-LRC Lower,Upper Band (1.5 Dev),Lower Band (1.5 Dev)
16/04/2025,21156.5,21320.25,20954.25,21093.6,21756.509589012283,20110.310978589383,21247.48453915715,24033.24605037454,22640.365294765845,20783.190953954254,24497.539635577436,20318.897368751357,24961.833220780332,16634.371513076625,21056.62701863214,21050.223108579492,21156.5,21320.25,20954.25,21093.6,21156.5,21320.25,20954.25,21093.6,18875.095,59.50626555164922,78.30552910048621,40.70700200281223,73.60571321327697,45.40681789002148
17/04/2025,21132.4,21443.15,21121.9,21200.9,21736.66639,20119.632252276653,21266.63446,24061.214978140044,22663.92471955922,20800.87104145146,24526.978397666982,20335.10762192452,24992.741817193924,16643.72565306365,21123.472291675196,21082.687789767006,21132.4,21443.15,21121.9,21200.9,21132.4,21443.15,21121.9,21200.9,18924.1881,59.303055486836044,78.12793350853046,40.478177465141634,73.42171400310686,45.18439697056524
22/04/2025,20977.65,21497.23,20975.2,21463.23,21726.900804068817,20131.115993710184,21287.068892988045,24090.13647119929,22688.602682093668,20819.890963286172,24557.314400901163,20352.71303,25024.492330603036,16653.17537171467,21280.890517639113,21164.679005653772,20977.65,21497.23,20975.2,21463.23,20977.65,21497.23,20975.2,21463.23,19024.94658,59.121606002568406,77.97895854559312,40.26425345954369,73.26462040983694,44.97859159529987
23/04/2025,21741.9,22081.05,21684.4,21964.27,21735.37827535207,20146.783976669925,21308.871056769432,24120.039885379327,22714.45547107438,20840.342918667786,24588.568023480973,20371.81478056614,25057.09616158262,16663.816528182186,21597.517287650608,21336.958022476676,21741.9,22081.05,21684.4,21964.27,21741.9,22081.05,21684.4,21964.27,19173.28358,58.961919275909956,77.85601582963781,40.06782272218209,73.13249169120586,44.791346860614055
24/04/2025,21957.2,22198.6,21736.45,22146.17,21750.049408375213,20163.87275,21331.56146,24150.432843805083,22740.99715041324,20861.749559224114,24620.244741602368,20391.937661426833,25090.05663939965,16674.673323334315,21851.721782595472,21511.309966001278,21957.2,22198.6,21736.45,22146.17,21957.2,22198.6,21736.45,22146.17,19405.90489,58.837828423521366,77.74574603325627,39.92991081378647,73.01876663082254,44.65689021622019
25/04/2025,22156.3,22368.45,22081.15,22363.7,21771.965500933242,20182.674688441126,21355.011542922177,24181.16239647176,22768.086969696968,20883.98640066391,24652.187538730024,20412.96125840565,25123.212680988287,16686.002122274935,22088.93406870773,21694.965007197694,22156.3,22368.45,22081.15,22363.7,22156.3,22368.45,22081.15,22363.7,19685.17440543232,58.747666095444266,77.63322228393835,39.862109906950174,72.91183323681484,44.58349895
28/04/2025,22339.2,22458.95,22245.3,22316.8,21791.423875899913,20200.915075719407,21379.074248103283,24212.056127654298,22795.56518787879,20906.91060151145,24684.219774246132,20434.746954919614,25156.383420837967,16697.44817061041,22194.51004176955,21828.94490685083,22339.2,22458.95,22245.3,22316.8,22339.2,22458.95,22245.3,22316.8,20007.167476780443,58.691803700012585,77.52546945,39.85813794641738,72.81705301520898,44.56655438481618
29/04/2025,22353.8,22542.55,22306.4,22513.9,21817.226594617776,20220.684177636336,21403.784873311342,24243.126765256166,22823.455819283754,20930.561224653877,24716.35041391363,20457.337575996404,25189.574062571104,16709.101683085555,22342.491380774998,21976.524595529118,22353.8,22542.55,22306.4,22513.9,22353.8,22542.55,22306.4,22513.9,20350.41703003118,58.66762454874035,77.43964933867944,39.895599758801254,72.74664314119467,44.58860595628603
30/04/2025,22509,22626.25,22237.25,22584.5,21844.62921623857,20240.887731673633,21429.078131657414,24274.28574492661,22851.68193829201,20954.876862779212,24748.48701380481,20480.67559390101,25222.68828268301,16720.78906159483,22454.62001413026,22107.518323166572,22509,22626.25,22237.25,22584.5,22509,22626.25,22237.25,22584.5,20701.158305226192,58.67351069136462,77.41548629603066,39.931535086698574,72.72999239486415,44.61702898786508
02/05/2025,22688.9,23165.65,22663,23118.9,21890.138887087192,20265.486127129414,21455.05042866317,24305.604204945637,22880.327316804403,20979.958132616088,24780.69650099272,20504.86583656901,25255.788797039797,16733.464623548418,22762.397510730818,22325.429532959555,22688.9,23165.65,22663,23118.9,22688.9,23165.65,22663,23118.9,21047.674810285476,58.70666089431075,77.46080902084346,39.95251276777804,72.77227198921028,44.64104979941122
05/05/2025,23035,23419.15,23016.6,23354.5,21942.43749826265,20291.887955102666,21481.415660553037,24336.778289860194,22909.096975206616,21005.521889001844,24812.672061411387,20529.62811745065,25288.56583296258,16746.683149951492,23036.733371745242,22547.151950491494,23035,23419.15,23016.6,23354.5,23035,23419.15,23016.6,23354.5,21471.26984822838,58.76982972393544,77.57175746,39.967901983901164,72.87127552896114,44.66838391890973
06/05/2025,23351.1,23441.55,22861.75,23153.1,21985.67544475327,20316.342758905208,21508.042284843825,24367.660456753954,22937.85137079889,21031.439256192138,24844.26348540564,20554.836227540447,25320.866514057332,16759.64964829842,23090.64893490225,22677.70886640628,23351.1,23441.55,22861.75,23153.1,23351.1,23441.55,22861.75,23153.1,21860.845878582706,58.86143122855323,77.72437006063659,39.99849239646988,73.00863535261574,44.71422710449072
07/05/2025,23298.9,23368.3,23038.55,23164.9,22027.790607440653,20340.68940199149,21535.04300358312,24398.352185397565,22966.697594490342,21057.82480661404,24875.570382366644,20580.60660964497,25352.788579335716,16772.66773268108,23125.051306525398,22782.67854477164,23298.9,23368.3,23038.55,23164.9,23298.9,23368.3,23038.55,23164.9,22176.986702866165,58.96852362807045,77.87335825755076,40.06368899859014,73.14714960018068,44.78989765596022
08/05/2025,23197.2,23474.95,23163.3,23373.3,22075.844514317774,20366.609150692417,21562.50662315516,24428.938536073496,22995.72257961433,21084.767971002104,24906.677188226553,20607.029318849047,25384.41584037961,16785.956225799808,23240.07112202072,22909.933209144703,23197.2,23474.95,23163.3,23373.3,23197.2,23474.95,23163.3,23373.3,22429.89936229293,59.089977112529446,78.02598615664235,40.15396806841654,73.29198389561412,44.88797032944477
