time,open,high,low,close,VIDYA 55,VIDYA 233,Lower BB,Upper BB,Midline BB,Lower BB2,Upper BB2,Lower BB3,Upper BB3,Trend Line,Short Kalman,Long Kalman,Title (Open),Title (High,Title (Low),Title (Close),PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),ParabolicSAR,Previous Value,MOM-LRC Upper,MOM-LRC Lower,Upper Band (1.5 Dev),Lower Band (1.5 Dev)
2026-02-11T17:15:00Z,24875.68,24960.68,24857.68,24922.98,24819.47064390264,24671.24920548173,24614.943944341136,25178.536051251143,24896.73999779614,24521.011926522802,25272.468069069477,24427.079908704465,25366.400086887814,23915.872437913247,24920.678990207885,24943.69486796713,24875.68,24960.68,24857.68,24922.98,24875.68,24960.68,24857.68,24922.98,25062.96249,53.13816517399364,79.05116406942713,27.225166278560163,72.57291434556876,33.70341600241853
2026-02-11T21:15:00Z,24923.98,24936.98,24921.98,24924.08,24823.20669233469,24673.410152443426,24620.80916108734,25183.479306130266,24902.144233608804,24527.030803580186,25277.25766363742,24433.25244607303,25371.036021144577,23917.920631358767,24922.254762927216,24939.46866958273,24923.98,24936.98,24921.98,24924.08,24923.98,24936.98,24921.98,24924.08,25049.56554,53.17295245880923,78.85004978,27.495855134195843,72.43077545226927,33.91512946534919
2026-02-12T01:15:00Z,24944.13,24974.43,24925.38,24972.63,24828.543239037026,24675.967587037925,24626.69623600736,25188.33465765656,24907.51544683196,24533.08983239916,25281.94106126476,24439.483428790958,25375.54746487296,23920.025002550352,24945.594867531785,24946.613574216753,24944.13,24974.43,24925.38,24972.63,24944.13,24974.43,24925.38,24972.63,25036.97240498304,53.19211508574209,78.59941297744768,27.784817194036496,72.24758850452129,34.13664166696289
2026-02-12T05:15:00Z,24972.63,25186.78,24960.08,25185.78,24841.301694785703,24680.324958088884,24632.551774735017,25193.054805981235,24912.803290358126,24539.134602860646,25286.471977855606,24445.717430986275,25379.889149729977,23922.43564019701,25056.87863396192,24998.14411543386,24972.63,25186.78,24960.08,25185.78,24972.63,25186.78,24960.08,25185.78,24839.68,53.21299673782956,78.35483257910091,28.07116089655821,72.06937361878308,34.35661985687605
2026-02-12T09:15:00Z,25186.78,25236.58,25151.58,25206.58,24854.347348543357,24684.822864430003,24638.28716069103,25197.548391926077,24917.917776308554,24545.07695548519,25290.758597131917,24451.86675027935,25383.968802337757,23925.018253610917,25126.239013104696,25043.05348724717,25186.78,25236.58,25151.58,25206.58,25186.78,25236.58,25151.58,25206.58,24846.622,53.262460613094575,78.18855357073487,28.336367655454275,71.95703033,34.56789089486435
2026-02-12T13:15:00Z,25205.58,25246.58,24818.58,24887.58,24855.53422895252,24686.555831400685,24643.828089516104,25201.726341337893,24922.77722,24550.84504754581,25294.70938330819,24457.86200557551,25387.69242527849,23927.16244068188,25015.66233586468,25009.555336674737,25205.58,25246.58,24818.58,24887.58,25205.58,25246.58,24818.58,24887.58,25246.58,53.34221943816242,78.10632249587985,28.578116380444982,71.91529673,34.76914214487434
2026-02-12T17:15:00Z,24887.58,24978.58,24871.58,24911.93,24857.54836363279,24688.48210634598,24649.300501071586,25205.715842730053,24927.50817190082,24556.564610795172,25298.451733006466,24463.828720518763,25391.187623282876,23929.17364356849,24967.600555699562,24988.521086491517,24887.58,24978.58,24871.58,24911.93,24887.58,24978.58,24871.58,24911.93,25246.58,53.405662738810854,78.03647819569146,28.77484728193025,71.87877433,34.93255114615041
2026-02-12T21:15:00Z,24912.93,24939.93,24905.93,24928.93,24860.097707788766,24690.53721654815,24654.782317691748,25209.59987734955,24932.19109752065,24562.31272441545,25302.069470625847,24469.84313113915,25394.539063902146,23931.18934469487,24949.683522101477,24975.68165500122,24912.93,24939.93,24905.93,24928.93,24912.93,24939.93,24905.93,24928.93,25246.58,53.44754069224717,77.96667665946389,28.92840472503046,71.83689266765971,35.058188716834636
2026-02-13T01:15:00Z,24920.68,24972.93,24906.68,24932.43,24862.681003939168,24692.604676235773,24660.290892068137,25213.39205669223,24936.841474380184,24568.10736463079,25305.57558412958,24475.923837193437,25397.75911156693,23933.226100407366,24941.68953469723,24966.362699870082,24920.68,24972.93,24906.68,24932.43,24920.68,24972.93,24906.68,24932.43,25238.02,53.47092996251948,77.90627372203474,29.03558620300421,71.79743778215594,35.14442214288303
2026-02-13T05:15:00Z,24933.43,24937.23,24753.38,24809.38,24860.777396655627,24693.602755926066,24665.838652259536,25217.11447611512,24941.476564187327,24573.959348283606,25308.99378009105,24482.080044307677,25400.873084066978,23935.048173078605,24880.38722508123,24932.53937596692,24933.43,24937.23,24753.38,24809.38,24933.43,24937.23,24753.38,24809.38,25229.6312,53.48048158300096,77.88448278514672,29.07648038,71.78348248461027,35.177480681391636
2026-02-13T09:15:00Z,24809.38,24885.38,24780.38,24840.38,24860.048918203644,24694.857262285674,24671.47770374348,25220.829875319916,24946.153789531698,24579.91900848074,25312.388570582654,24488.360313218003,25403.947265845392,23936.87071,24861.85087919793,24912.682815806966,24809.38,24885.38,24780.38,24840.38,24809.38,24885.38,24780.38,24840.38,25210.58115,53.464442057946876,77.89342696626437,29.035457149629377,71.78618073918501,35.14270337670875
2026-02-13T13:15:00Z,24840.38,24960.38,24813.38,24949.38,24863.239313982085,24697.032670300327,24677.13345968395,25224.49085546758,24950.812157575765,24585.907227053343,25315.717088098187,24494.68099442274,25406.94332072879,23938.83597561527,24902.40530542355,24920.58955169775,24840.38,24960.38,24813.38,24949.38,24840.38,24960.38,24813.38,24949.38,25192.29311,53.426163100309275,77.92469459435449,28.92763160626406,71.80006172084319,35.05226447977537
2026-02-13T17:15:00Z,24949.38,24987.38,24861.38,24906.63,24864.78898133987,24698.8241,24682.808843750936,25228.117205835842,24955.46302479339,24591.924116736784,25319.001932849995,24501.03938972263,25409.886659864147,23940.819026946687,24904.362711861046,24917.581841682528,24949.38,24987.38,24861.38,24906.63,24949.38,24987.38,24861.38,24906.63,25174.73658,53.38597473873885,77.95591873,28.81603075030901,71.81343273006124,34.95851674741647
2026-02-16T01:15:00Z,24911.45,24963.75,24903.45,24948.45,24867.776874863444,24700.957655165552,24688.57328205965,25231.779319593257,24960.176300826453,24598.038942470717,25322.31365918219,24507.50460288178,25412.847998771125,23942.838725272704,24924.789452789493,24924.232661918963,24911.45,24963.75,24903.45,24948.45,24911.45,24963.75,24903.45,24948.45,25157.882318415872,53.34648902282334,77.95601325270576,28.736964792940928,71.80363219523515,34.88934585041154
2026-02-16T05:15:00Z,24948.45,25022.6,24920.35,24996.9,24872.388415046895,24703.487076916277,24694.427595456644,25235.47588663703,24964.951741046836,24604.252880259915,25325.650601833757,24514.078165063183,25415.82531703049,23944.93814080859,24958.200069052284,24939.88948853189,24948.45,25022.6,24920.35,24996.9,24948.45,25022.6,24920.35,24996.9,25141.702225679237,53.312438805431654,77.91406637158236,28.710811239280947,71.76365948004468,34.86121813081862
