time,open,high,low,close,First 1m Range,First 1m Volume,Volume
1765810800,6834.7,6836.7,6803.7,6822.4,,,10410
1765814400,6823.4,6841.5,6812.4,6819.4,,,8922
1765818000,6819.7,6825.4,6805.2,6816.2,,,7997
1765821600,6815.9,6824.9,6805.9,6821.2,,,7034
1765825200,6821.1,6828.7,6815.4,6827.9,,,6146
1765828800,6827.4,6828.4,6816.7,6818.4,,,5817
1765832400,6818.9,6823.1,6816.9,6820.9,,,2068
1765839600,6823.3,6825.6,6810.8,6815.6,,,3031
1765843200,6815.5,6817.9,6803.5,6806.4,,,6021
1765846800,6806.6,6810.1,6778.8,6787,,,7788
1765850400,6787.4,6793.2,6782.4,6786.9,,,6171
1765854000,6787,6792.1,6779.4,6790.6,,,4520
1765857600,6790.5,6793.6,6783.8,6791.4,,,3933
1765861200,6791.2,6791.9,6778.4,6779.3,,,4344
1765864800,6779.6,6783.6,6778.1,6783.1,,,3798
1765868400,6783.4,6786.2,6773.7,6782.2,,,4508
1765872000,6782.7,6798,6782.2,6797.3,,,5628
1765875600,6796.7,6801.3,6787.4,6791,,,4352
1765879200,6790.9,6809.7,6787.7,6804.4,,,4242
1765882800,6804.5,6814.2,6802.4,6814.2,,,3402
1765886400,6813.7,6820.1,6811.7,6814.9,,,3834
1765890000,6815,6831.5,6805.4,6808.7,,,7823
1765893600,6808.4,6820.9,6787.8,6818.7,,,10854
1765897200,6820.2,6821.5,6775.2,6800.7,,,12994
1765900800,6801.2,6803.9,6776.9,6793.7,,,11370
1765904400,6793.8,6799.9,6765.2,6766.4,,,10198
1765908000,6765.5,6796.4,6760.7,6788.9,,,9860
1765911600,6788.7,6796.2,6768.9,6789.7,,,10138
1765915200,6789.2,6815.7,6788.3,6798.4,,,8744
1765918800,6797.9,6799.6,6787.9,6792.1,,,4289
1765926000,6797,6798.5,6786.3,6789,,,3181
1765929600,6788.8,6791.8,6779,6787,,,6076
1765933200,6787.3,6799.3,6787.3,6799,,,5642
1765936800,6799.1,6800.5,6792.5,6798.5,,,3884
1765940400,6798.4,6800.9,6794,6795.3,,,2640
1765944000,6795.5,6799.5,6789.3,6790.3,,,2538
1765947600,6790.5,6797.5,6786.5,6796.5,,,3332
1765951200,6796.3,6807.3,6796.3,6803.3,,,2588
1765954800,6803.4,6811.3,6801.8,6806.2,,,3114
1765958400,6806.5,6812.8,6801.3,6808.3,,,5394
1765962000,6808,6821.3,6805.8,6819.8,,,3802
1765965600,6819.5,6825.8,6818.5,6824.3,,,2352
1765969200,6824.8,6826,6820,6824.8,,,2190
1765972800,6825,6826,6821,6822.3,,,1912
1765976400,6822.8,6824,6807.3,6817.5,,,4880
1765980000,6817.4,6821.3,6785.1,6801.6,,,8476
1765983600,6801.3,6805.8,6748.3,6753.8,,,10854
1765987200,6752.1,6764.6,6738.6,6749.8,,,9984
1765990800,6749.7,6758.3,6737.3,6745.3,,,8170
1765994400,6745.6,6756.1,6727.6,6732.1,,,7058
1765998000,6732.3,6739.8,6727.3,6738.3,,,5990
1766001600,6738.8,6740.1,6719.3,6720.3,,,5362
1766005200,6721,6738.5,6721,6733.8,,,2670
1766012400,6737.3,6737.3,6725.3,6726.8,,,2652
1766016000,6727,6737.3,6720.5,6736.5,,,5654
