time,open,high,low,close,VIDYA 55,VIDYA 233,Lower BB,Upper BB,Midline BB,Lower BB2,Upper BB2,Lower BB3,Upper BB3,Trend Line,Short Kalman,Long Kalman,Title (Open),Title (High,Title (Low),Title (Close),PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),ParabolicSAR,Previous Value,MOM-LRC Upper,MOM-LRC Lower,Upper Band (1.5 Dev),Lower Band (1.5 Dev)
28/04/2025,40061.5,40411.5,39860.5,40192.5,41308.21964,41447.77121,39305.06994,43537.88069,41421.47532,38599.60148,44243.34915,37894.13302,44948.81761,34449.21845,40015.87485,39800.77234,40061.5,40411.5,39860.5,40192.5,40061.5,40411.5,39860.5,40192.5,37363.06085,48.99016492,72.60756118,25.37276866,66.70321212,31.27711772
29/04/2025,40174.5,40630.5,40147.5,40576.5,41282.0868,41440.32444,39314.99462,43554.89056,41434.94259,38608.34529,44261.53989,37901.69597,44968.18921,34461.36882,40275.62647,39967.90979,40174.5,40630.5,40147.5,40576.5,40174.5,40630.5,40147.5,40576.5,37433.98963,48.95445986,72.49160205,25.41731767,66.6073165,31.30160322
30/04/2025,40578.5,40786.5,39717.5,40699.5,41261.28013,41433.99261,39328.279,43573.6075,41450.94325,38620.72425,44281.16226,37913.16949,44988.71701,34473.3927,40472.01766,40125.53743,40578.5,40786.5,39717.5,40699.5,40578.5,40786.5,39717.5,40699.5,37503.49984,48.94184042,72.38433064,25.4993502,66.52370809,31.35997275
01/05/2025,40705.5,41093.5,40607.5,40685.5,41240.71655,41427.59524,39344.93889,43594.08315,41469.51102,38636.74818,44302.27386,37928.55747,45010.46457,34486.19049,40570.92936,40246.18637,40705.5,41093.5,40607.5,40685.5,40705.5,41093.5,40607.5,40685.5,37571.61984,48.94762409,72.28454542,25.61070276,66.45031508,31.44493309
02/05/2025,40674.5,41387.5,40644.5,41321.5,41243.60167,41426.68844,39364.74983,43616.14592,41490.44788,38656.18382,44324.71194,37947.61781,45033.27795,34499.61487,40918.68747,40477.87229,40674.5,41387.5,40644.5,41321.5,40674.5,41387.5,40644.5,41321.5,37712.49505,48.97787818,72.22666793,25.72908843,66.41447049,31.54128587
05/05/2025,41279.5,41436.5,40987.5,41207.5,41242.31233,41424.81504,39387.52505,43639.6928,41513.60893,38678.83043,44348.38742,37970.13581,45057.08205,34513.19966,41052.50152,40635.07709,41279.5,41436.5,40987.5,41207.5,41279.5,41436.5,40987.5,41207.5,37932.99534,49.03495303,72.23835306,25.83155301,66.43750305,31.63240302
06/05/2025,41208.5,41243.5,40656.5,40718.5,41223.60475,41418.77816,39413.16986,43664.71863,41538.94424,38704.5784,44373.31009,37995.98693,45081.90155,34526.07341,40897.75028,40653.0513,41208.5,41243.5,40656.5,40718.5,41208.5,41243.5,40656.5,40718.5,38213.27572,49.11723093,72.31843643,25.91602543,66.51813506,31.71632681
07/05/2025,40732.5,41269.5,40732.5,41079.5,41218.45815,41415.87834,39441.87827,43691.50014,41566.6892,38733.60795,44399.77045,38025.33764,45108.04076,34539.23352,40981.95946,40744.93348,40732.5,41269.5,40732.5,41079.5,40732.5,41269.5,40732.5,41079.5,38471.13366,49.20336121,72.42766834,25.97905407,66.62159156,31.78513086
08/05/2025,41057.5,41776.5,41019.5,41368.5,41223.81679,41415.4734,39473.59125,43720.07145,41596.83135,38765.84455,44427.81815,38058.09785,45135.56485,34553.09775,41161.05334,40879.28645,41057.5,41776.5,41019.5,41368.5,41057.5,41776.5,41019.5,41368.5,38708.36297,49.29724562,72.55693824,26.037553,66.74201509,31.85247615
09/05/2025,41370.5,41506.5,41120.5,41269.5,41225.44833,41414.22576,39508.0017,43750.23632,41629.11901,38800.96259,44457.27542,38093.92349,45164.31453,34566.75309,41211.29938,40963.36144,41370.5,41506.5,41120.5,41269.5,41370.5,41506.5,41120.5,41269.5,39015.17667,49.40643654,72.70895836,26.10391471,66.8833279,31.92954517
