time,open,high,low,close,First 1m Range,First 1m Volume,Volume
1730304000,8166.5,8168.8,8152,8154,,,2231
1730307600,8154.2,8168.5,8151.2,8161.5,,,1310
1730311200,8162.7,8171.5,8160,8165,,,998
1730314800,8164.7,8166.5,8155,8163.7,,,1427
1730318400,8164.2,8167.2,8155.4,8155.6,,,656
1730325600,8153.7,8156,8144.5,8155,,,1699
1730329200,8155.1,8158.6,8153.7,8156.9,,,876
1730332800,8156.7,8159.7,8151.4,8152.9,,,778
1730336400,8153,8162.4,8149.9,8151.7,,,557
1730340000,8151.2,8153.4,8144.9,8148.9,,,501
1730343600,8149.2,8151.9,8143.7,8146.4,,,589
1730347200,8145.7,8146.2,8134.7,8136.4,,,288
1730350800,8136.2,8138.7,8131.2,8136.4,,,491
1730354400,8136.7,8145.2,8124.9,8127.4,,,585
1730358000,8126.9,8143.7,8114.9,8117.9,,,1094
1730361600,8118.4,8120.4,8091.2,8105.5,,,3933
1730365200,8104.3,8107.8,8092.5,8099,,,2227
1730368800,8098.8,8105.8,8092,8097.3,,,2170
1730372400,8098.3,8101.8,8090.3,8092.3,,,1794
1730376000,8092.5,8110.1,8092.5,8103.1,,,2255
1730379600,8103.3,8104.6,8076.8,8091.3,,,4095
1730383200,8091.1,8098.6,8069.1,8078.6,,,4377
1730386800,8078.1,8099.7,8073.6,8092.5,,,3638
1730390400,8092,8121.7,8090,8121.7,,,3172
1730394000,8122,8131.5,8119,8125.2,,,1338
1730397600,8125.5,8131.2,8114.5,8130.5,,,1577
1730401200,8130.7,8133.7,8121.7,8127.5,,,1683
1730404800,8127,8131.7,8113.5,8118.1,,,886
1730412000,8127.3,8134.5,8121.8,8128.6,,,994
1730415600,8128.7,8130,8121.9,8124.5,,,973
1730419200,8124.4,8124.6,8113.1,8117.5,,,1133
1730422800,8117.4,8123,8114,8119.7,,,931
1730426400,8119.5,8119.7,8109,8119.7,,,818
1730430000,8119.5,8126.2,8117.2,8123.2,,,400
1730433600,8123.5,8129.5,8117.7,8120.2,,,513
1730437200,8120.5,8121.7,8114.7,8117,,,685
1730440800,8116.7,8118.7,8109.2,8117,,,680
1730444400,8117.2,8124.2,8107.2,8119.7,,,816
1730448000,8120.2,8158.5,8110.2,8146.9,,,3681
1730451600,8146.6,8159.6,8143.4,8158.1,,,2775
1730455200,8158.4,8165.1,8150.4,8162.6,,,1873
1730458800,8162.9,8187.9,8162.9,8187.4,,,1850
1730462400,8187.1,8191.9,8170.7,8186.7,,,2698
1730466000,8186.2,8201.2,8167.4,8175.4,,,3453
1730469600,8176.2,8190.9,8170.9,8190.2,,,3694
1730473200,8189.9,8203.3,8184.4,8195.3,,,2567
1730476800,8195.5,8199.5,8160.5,8163.5,,,2475
1730480400,8163.3,8177,8162,8163.8,,,1961
